"","chrom","window_start","window_end","sites_total","calls","hets","hetpkb","winlen","merge_start","sample","subpop"
"5004","NW_006725676.1",3000001,4000000,382336,379448,19,0.0500727372393582,1e+06,431639884,"GOC002","GOC"
"5005","NW_006725676.1",4000001,4929180,355051,352193,1,0.0028393522869563,929180,432639884,"GOC002","GOC"
"5006","NW_006725687.1",1,1000000,433630,430792,446,1.03530241972924,1e+06,433569064,"GOC002","GOC"
"5007","NW_006725687.1",1000001,2000000,455857,452169,389,0.86029780900504,1e+06,434569064,"GOC002","GOC"
"5008","NW_006725687.1",2000001,3000000,402581,399626,132,0.330308838764245,1e+06,435569064,"GOC002","GOC"
"5009","NW_006725687.1",3000001,4000000,452020,449101,0,0,1e+06,436569064,"GOC002","GOC"
"5010","NW_006725687.1",4000001,5000000,421197,418002,541,1.29425218061158,1e+06,437569064,"GOC002","GOC"
"5011","NW_006725687.1",5000001,6000000,402009,399208,1057,2.64774253020982,1e+06,438569064,"GOC002","GOC"
"5012","NW_006725687.1",6000001,7000000,387407,384851,1640,4.26138947280896,1e+06,439569064,"GOC002","GOC"
"5013","NW_006725687.1",7000001,8000000,358673,356086,858,2.40953028201053,1e+06,440569064,"GOC002","GOC"
"5014","NW_006725687.1",8000001,9000000,393158,389339,603,1.54877882770542,1e+06,441569064,"GOC002","GOC"
"5015","NW_006725687.1",9000001,10000000,318971,317015,370,1.1671372017097,1e+06,442569064,"GOC002","GOC"
"5016","NW_006725687.1",10000001,11000000,369250,366365,187,0.510419936402222,1e+06,443569064,"GOC002","GOC"
"5017","NW_006725687.1",11000001,12000000,404452,401071,437,1.08958264247477,1e+06,444569064,"GOC002","GOC"
"5018","NW_006725687.1",12000001,13000000,410524,406601,839,2.0634479502018,1e+06,445569064,"GOC002","GOC"
"5019","NW_006725687.1",13000001,14000000,391680,388644,229,0.589228188264839,1e+06,446569064,"GOC002","GOC"
"5020","NW_006725687.1",14000001,15000000,384145,381202,61,0.16002014679881,1e+06,447569064,"GOC002","GOC"
"5021","NW_006725687.1",15000001,16000000,417499,414710,493,1.18878252272672,1e+06,448569064,"GOC002","GOC"
"5022","NW_006725687.1",16000001,17000000,378793,376980,364,0.965568465170566,1e+06,449569064,"GOC002","GOC"
"5023","NW_006725687.1",17000001,18000000,378197,375134,347,0.925002798999824,1e+06,450569064,"GOC002","GOC"
"5024","NW_006725687.1",18000001,19000000,415769,410160,560,1.36532085039984,1e+06,451569064,"GOC002","GOC"
"5025","NW_006725687.1",19000001,20000000,433505,429363,447,1.04107713053989,1e+06,452569064,"GOC002","GOC"
"5026","NW_006725687.1",20000001,21000000,410989,408757,738,1.80547366772924,1e+06,453569064,"GOC002","GOC"
"5027","NW_006725687.1",21000001,22000000,453013,450878,859,1.90517168724134,1e+06,454569064,"GOC002","GOC"
"5028","NW_006725687.1",22000001,23000000,444003,441884,419,0.948212653094477,1e+06,455569064,"GOC002","GOC"
"5029","NW_006725687.1",23000001,24000000,435981,433204,342,0.789466394585461,1e+06,456569064,"GOC002","GOC"
"5030","NW_006725687.1",24000001,25000000,423298,420638,489,1.16251979136455,1e+06,457569064,"GOC002","GOC"
"5031","NW_006725688.1",1,1000000,315827,312998,6,0.0191694515619908,1e+06,458569064,"GOC002","GOC"
"5032","NW_006725688.1",1000001,2000000,453568,450461,178,0.395150745569539,1e+06,459569064,"GOC002","GOC"
"5033","NW_006725688.1",2000001,3000000,417828,414881,656,1.58117628910459,1e+06,460569064,"GOC002","GOC"
"5034","NW_006725688.1",3000001,4000000,421888,419200,795,1.89646946564885,1e+06,461569064,"GOC002","GOC"
"5035","NW_006725688.1",4000001,4905133,329427,326889,492,1.50509806080963,905133,462569064,"GOC002","GOC"
"5036","NW_006725699.1",1,1000000,277156,274933,32,0.116391993685734,1e+06,463474197,"GOC002","GOC"
"5037","NW_006725699.1",1000001,2000000,399868,397340,1,0.00251673629637087,1e+06,464474197,"GOC002","GOC"
"5038","NW_006725699.1",2000001,3000000,419934,417638,269,0.644098477628951,1e+06,465474197,"GOC002","GOC"
"5039","NW_006725699.1",3000001,4000000,418692,416305,70,0.168145950685195,1e+06,466474197,"GOC002","GOC"
"5040","NW_006725699.1",4000001,5000000,419146,416573,901,2.16288621682154,1e+06,467474197,"GOC002","GOC"
"5041","NW_006725699.1",5000001,6000000,496371,493161,541,1.09700483209337,1e+06,468474197,"GOC002","GOC"
"5042","NW_006725699.1",6000001,7000000,386708,383321,317,0.826983129022412,1e+06,469474197,"GOC002","GOC"
"5043","NW_006725699.1",7000001,8000000,368123,365242,291,0.796732029722759,1e+06,470474197,"GOC002","GOC"
"5044","NW_006725699.1",8000001,9000000,365451,362064,0,0,1e+06,471474197,"GOC002","GOC"
"5045","NW_006725710.1",1,1000000,261807,259792,5,0.0192461661637002,1e+06,472474197,"GOC002","GOC"
"5046","NW_006725710.1",1000001,2000000,339461,336333,0,0,1e+06,473474197,"GOC002","GOC"
"5047","NW_006725710.1",2000001,3000000,356593,353943,0,0,1e+06,474474197,"GOC002","GOC"
"5048","NW_006725710.1",3000001,4000000,363444,360859,0,0,1e+06,475474197,"GOC002","GOC"
"5049","NW_006725710.1",4000001,4857769,280701,278404,3,0.0107757072455856,857769,476474197,"GOC002","GOC"
"5050","NW_006725721.1",1,1000000,346527,343071,1,0.00291484852989614,1e+06,477331966,"GOC002","GOC"
"5051","NW_006725721.1",1000001,2000000,332844,328968,1,0.003039809343158,1e+06,478331966,"GOC002","GOC"
"5052","NW_006725721.1",2000001,3000000,412985,408871,55,0.134516754673234,1e+06,479331966,"GOC002","GOC"
"5053","NW_006725721.1",3000001,4000000,425596,422379,793,1.87746076391108,1e+06,480331966,"GOC002","GOC"
"5054","NW_006725721.1",4000001,4838905,299497,296903,258,0.868970673923807,838905,481331966,"GOC002","GOC"
"5055","NW_006725732.1",1,1000000,373300,371016,212,0.57140392867154,1e+06,482170871,"GOC002","GOC"
"5056","NW_006725732.1",1000001,2000000,311605,309640,379,1.22400206691642,1e+06,483170871,"GOC002","GOC"
"5057","NW_006725732.1",2000001,3000000,402143,399299,695,1.74055031442603,1e+06,484170871,"GOC002","GOC"
"5058","NW_006725732.1",3000001,4000000,449156,445337,985,2.21180813631026,1e+06,485170871,"GOC002","GOC"
"5059","NW_006725732.1",4000001,4823326,372442,368781,473,1.28260403871132,823326,486170871,"GOC002","GOC"
"5060","NW_006725743.1",1,1000000,388582,385603,198,0.513481482249879,1e+06,486994197,"GOC002","GOC"
"5061","NW_006725743.1",1000001,2000000,383395,379958,710,1.86862758515415,1e+06,487994197,"GOC002","GOC"
"5062","NW_006725743.1",2000001,3000000,346609,343120,365,1.06376777803684,1e+06,488994197,"GOC002","GOC"
"5063","NW_006725743.1",3000001,4000000,299973,298388,108,0.361944850329102,1e+06,489994197,"GOC002","GOC"
"5064","NW_006725743.1",4000001,4662054,208259,206870,5,0.0241697684536182,662054,490994197,"GOC002","GOC"
"5065","NW_006725754.1",1,1000000,374974,372187,934,2.50949119662965,1e+06,491656251,"GOC002","GOC"
"5066","NW_006725754.1",1000001,2000000,355652,353024,273,0.773318527918782,1e+06,492656251,"GOC002","GOC"
"5067","NW_006725754.1",2000001,3000000,414083,410962,345,0.839493675814309,1e+06,493656251,"GOC002","GOC"
"5068","NW_006725754.1",3000001,4000000,348413,345818,92,0.266035891711825,1e+06,494656251,"GOC002","GOC"
"5069","NW_006725754.1",4000001,5000000,374804,371600,922,2.48116254036598,1e+06,495656251,"GOC002","GOC"
"5070","NW_006725754.1",5000001,6000000,509797,504765,76,0.150565114459204,1e+06,496656251,"GOC002","GOC"
"5071","NW_006725754.1",6000001,7000000,376672,373515,389,1.04145750505334,1e+06,497656251,"GOC002","GOC"
"5072","NW_006725754.1",7000001,8000000,441431,438844,650,1.48116414944718,1e+06,498656251,"GOC002","GOC"
"5073","NW_006725765.1",1,1000000,383255,380766,455,1.19495963400093,1e+06,499656251,"GOC002","GOC"
"5074","NW_006725765.1",1000001,2000000,376399,373810,421,1.12624060351515,1e+06,500656251,"GOC002","GOC"
"5075","NW_006725765.1",2000001,3000000,366446,363953,499,1.3710561528549,1e+06,501656251,"GOC002","GOC"
"5076","NW_006725765.1",3000001,4000000,398270,395405,127,0.321189666291524,1e+06,502656251,"GOC002","GOC"
"5077","NW_006725765.1",4000001,4645554,239834,238545,0,0,645554,503656251,"GOC002","GOC"
"5078","NW_006725776.1",1,1000000,418822,416732,1170,2.80755977462734,1e+06,504301805,"GOC002","GOC"
"5079","NW_006725776.1",1000001,2000000,417774,415082,1050,2.52962065326851,1e+06,505301805,"GOC002","GOC"
"5080","NW_006725776.1",2000001,3000000,471262,468767,1098,2.34231505204078,1e+06,506301805,"GOC002","GOC"
"5081","NW_006725776.1",3000001,4000000,420486,418013,686,1.64109728644803,1e+06,507301805,"GOC002","GOC"
"5082","NW_006725776.1",4000001,4609585,256352,254340,471,1.85185185185185,609585,508301805,"GOC002","GOC"
"5083","NW_006725787.1",1,1000000,443074,441275,1021,2.31374992918248,1e+06,508911390,"GOC002","GOC"
"5084","NW_006725787.1",1000001,2000000,431258,427375,500,1.16993272886809,1e+06,509911390,"GOC002","GOC"
"5085","NW_006725787.1",2000001,3000000,461791,459026,462,1.0064789358337,1e+06,510911390,"GOC002","GOC"
"5086","NW_006725787.1",3000001,4000000,382085,379689,595,1.56707199839869,1e+06,511911390,"GOC002","GOC"
"5087","NW_006725787.1",4000001,5000000,382541,380134,152,0.3998589970905,1e+06,512911390,"GOC002","GOC"
"5088","NW_006725787.1",5000001,6000000,424025,420244,375,0.892338736543532,1e+06,513911390,"GOC002","GOC"
"5089","NW_006725787.1",6000001,6523189,243609,242391,173,0.713722869248446,523189,514911390,"GOC002","GOC"
"5090","NW_006725798.1",1,1000000,394843,392352,220,0.560720985237746,1e+06,515434579,"GOC002","GOC"
"5091","NW_006725798.1",1000001,2000000,422934,421023,261,0.619918626773359,1e+06,516434579,"GOC002","GOC"
"5092","NW_006725798.1",2000001,3000000,465245,462571,1189,2.57041621718612,1e+06,517434579,"GOC002","GOC"
"5093","NW_006725798.1",3000001,4000000,359142,355963,597,1.67714060169175,1e+06,518434579,"GOC002","GOC"
"5094","NW_006725798.1",4000001,5000000,380340,375682,484,1.28832363541506,1e+06,519434579,"GOC002","GOC"
"5095","NW_006725798.1",5000001,6000000,363760,360476,1,0.00277410978816898,1e+06,520434579,"GOC002","GOC"
"5096","NW_006725798.1",6000001,7000000,344666,341393,6,0.0175750527983878,1e+06,521434579,"GOC002","GOC"
"5097","NW_006725798.1",7000001,8000000,338828,335368,1,0.00298179909830395,1e+06,522434579,"GOC002","GOC"
"5098","NW_006725798.1",8000001,9000000,379920,376229,73,0.194030763178809,1e+06,523434579,"GOC002","GOC"
"5099","NW_006725798.1",9000001,10000000,358686,355080,734,2.06713979948181,1e+06,524434579,"GOC002","GOC"
"5100","NW_006725798.1",10000001,11000000,354206,350974,412,1.1738761275764,1e+06,525434579,"GOC002","GOC"
"5101","NW_006725798.1",11000001,12000000,378274,375318,311,0.828630654538285,1e+06,526434579,"GOC002","GOC"
"5102","NW_006725798.1",12000001,13000000,316920,313999,1,0.00318472351822776,1e+06,527434579,"GOC002","GOC"
"5103","NW_006725798.1",13000001,14000000,327962,325202,2,0.00615002367759116,1e+06,528434579,"GOC002","GOC"
"5104","NW_006725798.1",14000001,15000000,344962,342102,0,0,1e+06,529434579,"GOC002","GOC"
"5105","NW_006725798.1",15000001,16000000,388586,385460,61,0.15825247755928,1e+06,530434579,"GOC002","GOC"
"5106","NW_006725798.1",16000001,17000000,390626,387623,355,0.91583832744703,1e+06,531434579,"GOC002","GOC"
"5107","NW_006725798.1",17000001,18000000,390291,386929,197,0.509137335273396,1e+06,532434579,"GOC002","GOC"
"5108","NW_006725798.1",18000001,19000000,370369,366902,272,0.741342374803081,1e+06,533434579,"GOC002","GOC"
"5109","NW_006725798.1",19000001,20000000,367498,364148,439,1.20555378582335,1e+06,534434579,"GOC002","GOC"
"5110","NW_006725798.1",20000001,21000000,355641,352663,3,0.00850670470108857,1e+06,535434579,"GOC002","GOC"
"5111","NW_006725798.1",21000001,22000000,391476,388368,678,1.74576690149549,1e+06,536434579,"GOC002","GOC"
"5112","NW_006725798.1",22000001,23000000,302446,299736,307,1.02423465983399,1e+06,537434579,"GOC002","GOC"
"5113","NW_006725798.1",23000001,24000000,301956,298458,659,2.20801586822937,1e+06,538434579,"GOC002","GOC"
"5114","NW_006725798.1",24000001,25000000,377068,373386,353,0.945402345026327,1e+06,539434579,"GOC002","GOC"
"5115","NW_006725799.1",1,1000000,349789,347586,216,0.621428941326751,1e+06,540434579,"GOC002","GOC"
"5116","NW_006725799.1",1000001,2000000,380641,378018,471,1.24597241401203,1e+06,541434579,"GOC002","GOC"
"5117","NW_006725799.1",2000001,3000000,360292,358043,369,1.03060246953578,1e+06,542434579,"GOC002","GOC"
"5118","NW_006725799.1",3000001,4000000,378020,374897,159,0.424116490662769,1e+06,543434579,"GOC002","GOC"
"5119","NW_006725799.1",4000001,4583377,238138,236423,62,0.26224182926365,583377,544434579,"GOC002","GOC"
"5120","NW_006725810.1",1,1000000,454562,452151,509,1.1257301211321,1e+06,545017956,"GOC002","GOC"
"5121","NW_006725810.1",1000001,2000000,422847,420834,269,0.639206908187076,1e+06,546017956,"GOC002","GOC"
"5122","NW_006725810.1",2000001,3000000,488865,486575,420,0.863176283204028,1e+06,547017956,"GOC002","GOC"
"5123","NW_006725810.1",3000001,4000000,445885,443288,782,1.76409016260309,1e+06,548017956,"GOC002","GOC"
"5124","NW_006725810.1",4000001,4521352,214006,212666,315,1.48119586581776,521352,549017956,"GOC002","GOC"
"5125","NW_006725821.1",1,1000000,362406,360534,1,0.00277366351023759,1e+06,549539308,"GOC002","GOC"
"5126","NW_006725821.1",1000001,2000000,443732,441494,254,0.575319256886843,1e+06,550539308,"GOC002","GOC"
"5127","NW_006725821.1",2000001,3000000,400135,398093,716,1.79857470490564,1e+06,551539308,"GOC002","GOC"
"5128","NW_006725821.1",3000001,4000000,469825,466853,188,0.402696351956612,1e+06,552539308,"GOC002","GOC"
"5129","NW_006725821.1",4000001,4511352,215293,214087,102,0.476441820381434,511352,553539308,"GOC002","GOC"
"5130","NW_006725832.1",1,1000000,533794,530603,493,0.929131572946252,1e+06,554050660,"GOC002","GOC"
"5131","NW_006725832.1",1000001,2000000,503049,500646,742,1.48208514599138,1e+06,555050660,"GOC002","GOC"
"5132","NW_006725832.1",2000001,3000000,522444,519730,849,1.63354049217863,1e+06,556050660,"GOC002","GOC"
"5133","NW_006725832.1",3000001,4000000,432181,429833,278,0.64676281253417,1e+06,557050660,"GOC002","GOC"
"5134","NW_006725843.1",1,1000000,246770,244646,370,1.5123893298889,1e+06,558050660,"GOC002","GOC"
"5135","NW_006725843.1",1000001,2000000,270282,267829,289,1.07904670517382,1e+06,559050660,"GOC002","GOC"
"5136","NW_006725843.1",2000001,3000000,371985,369862,625,1.68981944617182,1e+06,560050660,"GOC002","GOC"
"5137","NW_006725843.1",3000001,4000000,361667,358947,643,1.7913508122369,1e+06,561050660,"GOC002","GOC"
"5138","NW_006725854.1",1,1000000,327323,324132,265,0.817568151247023,1e+06,562050660,"GOC002","GOC"
"5139","NW_006725854.1",1000001,2000000,399842,397317,711,1.78950309198952,1e+06,563050660,"GOC002","GOC"
"5140","NW_006725854.1",2000001,3000000,394963,392542,1199,3.05445022443458,1e+06,564050660,"GOC002","GOC"
"5141","NW_006725854.1",3000001,4000000,399658,397577,423,1.06394484590406,1e+06,565050660,"GOC002","GOC"
"5142","NW_006725865.1",1,1000000,387486,384882,115,0.298792876777818,1e+06,566050660,"GOC002","GOC"
"5143","NW_006725865.1",1000001,2000000,393071,390044,110,0.282019464470675,1e+06,567050660,"GOC002","GOC"
"5144","NW_006725865.1",2000001,3000000,364149,361053,359,0.994313854198691,1e+06,568050660,"GOC002","GOC"
"5145","NW_006725865.1",3000001,4000000,445842,442902,580,1.30954477514213,1e+06,569050660,"GOC002","GOC"
"5146","NW_006725876.1",1,1000000,299761,297004,424,1.42759020080538,1e+06,570050660,"GOC002","GOC"
"5147","NW_006725876.1",1000001,2000000,370408,366647,629,1.71554656113373,1e+06,571050660,"GOC002","GOC"
"5148","NW_006725876.1",2000001,3000000,353272,349826,634,1.81232955812318,1e+06,572050660,"GOC002","GOC"
"5149","NW_006725876.1",3000001,4000000,356538,352799,346,0.98072840342518,1e+06,573050660,"GOC002","GOC"
"5150","NW_006725887.1",1,1000000,386329,383889,384,1.00028914608129,1e+06,574050660,"GOC002","GOC"
"5151","NW_006725887.1",1000001,2000000,317981,315993,459,1.45256382261632,1e+06,575050660,"GOC002","GOC"
"5152","NW_006725887.1",2000001,3000000,309008,306600,321,1.04696673189824,1e+06,576050660,"GOC002","GOC"
"5153","NW_006725887.1",3000001,4000000,316119,313147,562,1.79468428565498,1e+06,577050660,"GOC002","GOC"
"5154","NW_006725898.1",1000001,2000000,346337,344615,316,0.916965309113068,1e+06,578050660,"GOC002","GOC"
"5155","NW_006725898.1",2000001,3000000,394586,390847,556,1.42255153551134,1e+06,579050660,"GOC002","GOC"
"5156","NW_006725898.1",3000001,4000000,346648,343699,111,0.322957005984888,1e+06,580050660,"GOC002","GOC"
"5157","NW_006725898.1",4000001,5000000,413083,409640,389,0.949614295478957,1e+06,581050660,"GOC002","GOC"
"5158","NW_006725898.1",5000001,5844654,362654,359780,491,1.36472288620824,844654,582050660,"GOC002","GOC"
"5159","NW_006725909.1",1,1000000,276424,274986,3,0.0109096463092667,1e+06,582895314,"GOC002","GOC"
"5160","NW_006725909.1",1000001,2000000,356072,353765,314,0.887594872302235,1e+06,583895314,"GOC002","GOC"
"5161","NW_006725909.1",2000001,3000000,365135,362737,4,0.0110272732034504,1e+06,584895314,"GOC002","GOC"
"5162","NW_006725909.1",3000001,4000000,425612,422450,243,0.575216001893715,1e+06,585895314,"GOC002","GOC"
"5163","NW_006725909.1",4000001,5000000,377359,375709,425,1.1311946213692,1e+06,586895314,"GOC002","GOC"
"5164","NW_006725909.1",5000001,6000000,504052,500569,847,1.69207441931082,1e+06,587895314,"GOC002","GOC"
"5165","NW_006725909.1",6000001,7000000,465019,461711,430,0.93131850876414,1e+06,588895314,"GOC002","GOC"
"5166","NW_006725909.1",7000001,8000000,403911,400340,1,0.00249787680471599,1e+06,589895314,"GOC002","GOC"
"5167","NW_006725909.1",8000001,9000000,412863,409424,0,0,1e+06,590895314,"GOC002","GOC"
"5168","NW_006725909.1",9000001,10000000,458953,456263,1,0.00219171837295595,1e+06,591895314,"GOC002","GOC"
"5169","NW_006725909.1",10000001,11000000,457346,454506,362,0.79646913352079,1e+06,592895314,"GOC002","GOC"
"5170","NW_006725909.1",11000001,12000000,408034,404830,91,0.224785712521305,1e+06,593895314,"GOC002","GOC"
"5171","NW_006725909.1",12000001,13000000,448795,446238,120,0.268914794347411,1e+06,594895314,"GOC002","GOC"
"5172","NW_006725909.1",13000001,14000000,475286,471815,112,0.237381176944353,1e+06,595895314,"GOC002","GOC"
"5173","NW_006725909.1",14000001,15000000,468565,466071,1029,2.20781812213161,1e+06,596895314,"GOC002","GOC"
"5174","NW_006725909.1",15000001,16000000,459893,457423,456,0.996889093902143,1e+06,597895314,"GOC002","GOC"
"5175","NW_006725909.1",16000001,17000000,422890,420514,167,0.397133032431738,1e+06,598895314,"GOC002","GOC"
"5176","NW_006725909.1",17000001,18000000,430161,428314,587,1.37048987425113,1e+06,599895314,"GOC002","GOC"
"5177","NW_006725909.1",18000001,19000000,516120,513220,1047,2.04006079264253,1e+06,600895314,"GOC002","GOC"
"5178","NW_006725909.1",19000001,20000000,541867,539663,956,1.771475902554,1e+06,601895314,"GOC002","GOC"
"5179","NW_006725909.1",20000001,21000000,465188,463119,487,1.0515655803368,1e+06,602895314,"GOC002","GOC"
"5180","NW_006725909.1",21000001,22000000,491763,489726,797,1.62744065048619,1e+06,603895314,"GOC002","GOC"
"5181","NW_006725909.1",22000001,23000000,388742,386591,1595,4.12580737782307,1e+06,604895314,"GOC002","GOC"
"5182","NW_006725910.1",1,1000000,336848,334160,5,0.0149628920277711,1e+06,605895314,"GOC002","GOC"
"5183","NW_006725910.1",1000001,2000000,376519,372670,84,0.225400488367725,1e+06,606895314,"GOC002","GOC"
"5184","NW_006725910.1",2000001,3000000,416220,412998,160,0.387411077051221,1e+06,607895314,"GOC002","GOC"
"5185","NW_006725910.1",3000001,4000000,334460,331419,737,2.22377111752796,1e+06,608895314,"GOC002","GOC"
